ID;Carga;Deformação;tempo(s)
carga_pesada;32,849;1,161045;139,653569
carga_pesada;32,849;1,166774;139,981687
carga_pesada;32,849;1,166774;140,32543
carga_pesada;35,9588;1,172113;140,653549
carga_pesada;35,9588;1,172113;140,981668
carga_pesada;32,849;1,178102;141,309787
carga_pesada;32,849;1,178102;141,65353
carga_pesada;32,849;1,178102;141,981649
carga_pesada;32,849;1,185785;142,325392
carga_pesada;32,849;1,185785;142,653511
carga_pesada;32,849;1,191774;142,98163
carga_pesada;32,849;1,191774;143,309748
carga_pesada;32,849;1,197763;143,653491
carga_pesada;32,849;1,197763;143,98161
carga_pesada;32,849;1,203102;144,325354
carga_pesada;32,849;1,203102;144,653472
carga_pesada;32,849;1,203102;144,981591
carga_pesada;32,849;1,210263;145,325335
carga_pesada;32,849;1,210263;145,653453
carga_pesada;32,849;1,217034;145,981572
carga_pesada;32,849;1,217034;146,325315
carga_pesada;32,849;1,223544;146,653434
carga_pesada;32,849;1,223544;146,981553
carga_pesada;32,849;1,223544;147,325296
carga_pesada;32,849;1,230575;147,653415
carga_pesada;32,849;1,230575;147,981534
carga_pesada;32,849;1,236565;148,325277
carga_pesada;32,849;1,236565;148,653396
carga_pesada;32,849;1,242684;148,981514
carga_pesada;32,849;1,242684;149,325258
carga_pesada;32,849;1,242684;149,653377
carga_pesada;32,849;1,249976;149,981495
carga_pesada;32,849;1,249976;150,325239
carga_pesada;32,849;1,256486;150,653358
carga_pesada;32,849;1,256486;150,981476
carga_pesada;32,849;1,256486;151,32522
carga_pesada;32,849;1,263908;151,653338
carga_pesada;32,849;1,263908;151,981457
carga_pesada;32,849;1,270158;152,3252
carga_pesada;32,849;1,270158;152,653319
carga_pesada;32,849;1,270158;152,997062
carga_pesada;32,849;1,27784;153,325181
carga_pesada;32,849;1,27784;153,6533
carga_pesada;32,849;1,283569;153,997043
carga_pesada;32,849;1,283569;154,325162
carga_pesada;32,849;1,283569;154,653281
carga_pesada;32,849;1,290861;154,997024
carga_pesada;32,849;1,290861;155,325143
carga_pesada;32,849;1,297371;155,653261
carga_pesada;32,849;1,297371;155,997005
carga_pesada;32,849;1,297371;156,325123
carga_pesada;32,849;1,304793;156,653242
carga_pesada;32,849;1,304793;156,996985
carga_pesada;32,849;1,311694;157,325104
carga_pesada;32,849;1,311694;157,653223
carga_pesada;32,849;1,311694;157,996966
carga_pesada;32,849;1,319246;158,325085
carga_pesada;32,849;1,319246;158,653203
carga_pesada;32,849;1,319246;158,996947
carga_pesada;35,9588;1,326928;159,325066
carga_pesada;35,9588;1,326928;159,653184
carga_pesada;35,9588;1,326928;159,996928
carga_pesada;32,849;1,33474;160,325047
carga_pesada;32,849;1,33474;160,653165
carga_pesada;32,849;1,342813;160,996909
carga_pesada;32,849;1,342813;161,325027
carga_pesada;32,849;1,342813;161,653146
carga_pesada;32,849;1,350495;161,99689
carga_pesada;32,849;1,350495;162,325008
carga_pesada;32,849;1,350495;162,653127
carga_pesada;32,849;1,358568;162,996871
carga_pesada;32,849;1,358568;163,324989
carga_pesada;32,849;1,358568;163,653108
carga_pesada;32,849;1,365859;163,996851
carga_pesada;32,849;1,365859;164,32497
carga_pesada;32,849;1,373151;164,653089
carga_pesada;32,849;1,373151;164,996832
carga_pesada;32,849;1,373151;165,324951
carga_pesada;32,849;1,380703;165,653069
carga_pesada;32,849;1,380703;165,996813
carga_pesada;32,849;1,380703;166,324932
carga_pesada;32,849;1,388124;166,65305
carga_pesada;32,849;1,388124;166,996794
carga_pesada;35,9588;1,395025;167,324912
carga_pesada;35,9588;1,395025;167,653031
carga_pesada;35,9588;1,395025;167,996774
carga_pesada;32,849;1,402056;168,324893
carga_pesada;32,849;1,402056;168,653012
carga_pesada;32,849;1,408437;168,996755
carga_pesada;32,849;1,408437;169,324874
carga_pesada;35,9588;1,413905;169,652993
carga_pesada;35,9588;1,413905;169,996736
carga_pesada;32,849;1,419504;170,324855
carga_pesada;32,849;1,419504;170,652973
carga_pesada;32,849;1,426144;170,996716
carga_pesada;32,849;1,426144;171,324835
carga_pesada;32,849;1,426144;171,652954
carga_pesada;32,849;1,433306;171,996697
carga_pesada;32,849;1,433306;172,324816
carga_pesada;32,849;1,433306;172,652935
carga_pesada;32,849;1,440858;172,981054
carga_pesada;32,849;1,440858;173,324797
carga_pesada;32,849;1,448149;173,652916
carga_pesada;32,849;1,448149;173,981034
carga_pesada;32,849;1,448149;174,324778
carga_pesada;32,849;1,455311;174,652896
carga_pesada;32,849;1,455311;174,981015
carga_pesada;32,849;1,455311;175,324759
carga_pesada;32,849;1,462732;175,652877
carga_pesada;32,849;1,462732;175,980996
carga_pesada;35,9588;1,470545;176,324739
carga_pesada;35,9588;1,470545;176,652858
carga_pesada;35,9588;1,470545;176,980977
carga_pesada;35,9588;1,477966;177,32472
carga_pesada;35,9588;1,477966;177,652839
carga_pesada;35,9588;1,477966;177,980958
carga_pesada;32,849;1,485518;178,324701
carga_pesada;32,849;1,485518;178,65282
carga_pesada;32,849;1,49281;178,980938
carga_pesada;32,849;1,49281;179,324682
carga_pesada;32,849;1,49281;179,652801
carga_pesada;32,849;1,500101;179,980919
carga_pesada;32,849;1,500101;180,324663
carga_pesada;32,849;1,500101;180,652781
carga_pesada;32,849;1,507523;180,9809
carga_pesada;32,849;1,507523;181,324644
carga_pesada;32,849;1,513903;181,652762
carga_pesada;32,849;1,513903;181,980881
carga_pesada;32,849;1,520804;182,324624
carga_pesada;32,849;1,520804;182,652743
carga_pesada;32,849;1,520804;182,980862
carga_pesada;32,849;1,527965;183,324605
carga_pesada;32,849;1,527965;183,652724
carga_pesada;32,849;1,533434;183,980843
carga_pesada;32,849;1,533434;184,324586
carga_pesada;32,849;1,539163;184,652705
carga_pesada;32,849;1,539163;184,980823
carga_pesada;32,849;1,545022;185,324567
carga_pesada;32,849;1,545022;185,652685
carga_pesada;32,849;1,551403;185,980804
carga_pesada;32,849;1,551403;186,324547
carga_pesada;32,849;1,551403;186,652666
carga_pesada;32,849;1,551403;186,980785
carga_pesada;32,849;1,558954;187,324528
carga_pesada;32,849;1,558954;187,652647
carga_pesada;35,9588;1,566637;187,980766
carga_pesada;35,9588;1,566637;188,324509
carga_pesada;35,9588;1,566637;188,652628
carga_pesada;32,849;1,574189;188,996371
carga_pesada;32,849;1,574189;189,32449
carga_pesada;32,849;1,58122;189,652608
carga_pesada;32,849;1,58122;189,996352
carga_pesada;32,849;1,58122;190,324471
carga_pesada;32,849;1,588641;190,652589
carga_pesada;32,849;1,588641;190,996333
carga_pesada;35,9588;1,595282;191,324451
carga_pesada;35,9588;1,595282;191,65257
carga_pesada;32,849;1,599969;191,996314
carga_pesada;32,849;1,599969;192,324432
carga_pesada;32,849;1,606089;192,652551
carga_pesada;32,849;1,606089;192,996294
carga_pesada;35,9588;1,611688;193,324413
carga_pesada;35,9588;1,611688;193,652532
carga_pesada;35,9588;1,617547;193,996275
carga_pesada;35,9588;1,617547;194,324394
carga_pesada;35,9588;1,617547;194,652513
carga_pesada;35,9588;1,625099;194,996256
