ID;Carga;Deformação;tempo(s)
teste_real;5969,4572;1,725743;206,417362
teste_real;5969,4572;1,725743;206,77673
teste_real;6040,9826;1,733035;207,104848
teste_real;6040,9826;1,733035;207,448592
teste_real;6078,3002;1,740847;207,917333
teste_real;6078,3002;1,740847;208,3392
teste_real;6078,3002;1,740847;208,667318
teste_real;6140,4962;1,74892;208,995437
teste_real;6184,0334;1,751134;209,40168
teste_real;6208,9118;1,75543;209,729798
teste_real;6208,9118;1,75543;210,057917
teste_real;6208,9118;1,75543;210,40166
teste_real;6249,3392;1,764935;210,870401
teste_real;6249,3392;1,764935;211,19852
teste_real;6305,3156;1,770404;211,636012
teste_real;6305,3156;1,770404;211,995379
teste_real;6351,9626;1,778216;212,49537
teste_real;6401,7194;1,781211;212,823489
teste_real;6401,7194;1,781211;213,151608
teste_real;6417,2684;1,787982;213,635973
teste_real;6417,2684;1,787982;213,964092
teste_real;6473,2448;1,793581;214,339085
teste_real;6473,2448;1,793581;214,745327
teste_real;6473,2448;1,793581;215,073445
teste_real;6507,4526;1,802044;215,401564
teste_real;6507,4526;1,802044;215,729683
teste_real;6566,5388;1,809596;216,214048
teste_real;6566,5388;1,809596;216,573417
teste_real;6631,8446;1,816367;216,979659
teste_real;6631,8446;1,816367;217,323402
teste_real;6631,8446;1,816367;217,651521
teste_real;6681,6014;1,823658;217,97964
teste_real;6681,6014;1,823658;218,323383
teste_real;6715,8092;1,830559;218,714001
teste_real;6715,8092;1,830559;219,088994
teste_real;6774,8954;1,836679;219,51086
teste_real;6774,8954;1,836679;219,917102
teste_real;6818,4326;1,843189;220,245221
teste_real;6818,4326;1,843189;220,604589
teste_real;6818,4326;1,843189;221,213953
teste_real;6858,86;1,852564;221,542071
teste_real;6858,86;1,852564;221,885815
teste_real;6924,1658;1,860897;222,542052
teste_real;6924,1658;1,860897;222,885796
teste_real;6989,4716;1,867668;223,213914
teste_real;7029,899;1,870923;223,542033
teste_real;7029,899;1,870923;223,885777
teste_real;7057,8872;1,874569;224,245144
teste_real;7057,8872;1,874569;224,573263
teste_real;7088,9852;1,882642;224,932631
teste_real;7088,9852;1,882642;225,276375
teste_real;7088,9852;1,882642;225,932612
teste_real;7135,6322;1,893839;226,307605
teste_real;7135,6322;1,893839;226,682598
teste_real;7216,487;1,90087;227,151339
teste_real;7216,487;1,90087;227,495082
teste_real;7216,487;1,90087;227,823201
teste_real;7272,4634;1,90699;228,15132
teste_real;7300,4516;1,910636;228,510687
teste_real;7300,4516;1,910636;228,870056
teste_real;7331,5496;1,91962;229,385671
teste_real;7331,5496;1,91962;229,776288
teste_real;7387,526;1,923266;230,166906
teste_real;7412,4044;1,929125;230,526274
teste_real;7412,4044;1,929125;230,870017
teste_real;7412,4044;1,929125;231,198136
teste_real;7412,4044;1,929125;232,791855
teste_real;7468,3808;1,95126;233,33872
teste_real;7468,3808;1,95126;233,682463
teste_real;7617,6512;1,956468;234,010582
teste_real;7617,6512;1,956468;234,338701
teste_real;7639,4198;1,963109;234,682444
teste_real;7639,4198;1,963109;235,010563
teste_real;7682,957;1,969489;235,416805
teste_real;7682,957;1,969489;235,744924
teste_real;7735,8236;1,974697;236,135541
teste_real;7735,8236;1,974697;236,46366
teste_real;7735,8236;1,974697;236,932401
teste_real;7788,6902;1,984462;237,26052
teste_real;7788,6902;1,984462;237,619887
teste_real;7835,3372;1,990582;237,948006
teste_real;7835,3372;1,990582;238,276125
teste_real;7872,6548;1,997353;238,807365
teste_real;7872,6548;1,997353;239,135483
;0;0;0
